sku,price,ProductTitle,Designer,category,template,ReferenceCode,in_stock
137763,1080.00," Hermes Evelyne Multi-Color Leather Crossbody Bag ",Hermes,Handbags,Handbags,138272-137763-NSB-SH,1
137764,1680.00," Chanel Black Quilted Lambskin Leather Shoulder Bag ",Chanel,Handbags,Handbags,138272-137764-UMS-SH,1
137766,3120.00," Chanel Paris-Dallas Brown Quilted Lambskin Leather Shoulder Bag ",Chanel,Handbags,Handbags,138272-137766-ISB-SH,1
137772,180.00," Bottega Veneta Multi-Color Intrecciato Leather Shoulder Bag ","Bottega Veneta",Handbags,Handbags,138272-137772-MS-SH,1
137775,180.00," Bottega Veneta Green Leather Tote ","Bottega Veneta",Handbags,Handbags,138272-137775-MS-SH,1
137783,180.00," Tods Red Pony Hair Shoulder Bag ",Tods,Handbags,Handbags,138272-137783-US-MZ,1
137784,300.00," Gucci Jackie O Black Snakeskin Hobo ",Gucci,Handbags,Handbags,138272-137784-MS-SH,1
137787,1800.00," Chanel Brown Crocodile Shoulder Bag ",Chanel,Handbags,Handbags,138272-137787-NMS-MZ,1
137788,660.00," Chanel Tan Leather Tote ",Chanel,Handbags,Handbags,138272-137788-PMS-SH,1
137796,1440.00," Chanel Large Sea Hit Pink Quilted Leather Shoulder Bag ",Chanel,Handbags,Handbags,138272-137796-ESB-MZ,1
137881,240.00," Judith Leiber Vintage Black Sequin Pony Hair Evening Bag","Judith Leiber",Handbags,Handbags,138331-137881-PSB-KA,1
137896,6000.00," Hermes Jypsiere 34 Beige Leather Crossbody Bag ",Hermes,Handbags,Handbags,138346-137896-NAIS-MZ,1
137900,2040.00,"Chanel Gold & Black Quilted Leather Evening Bag",Chanel,Handbags,Handbags,138348-137900-IMS-SH,1
137902,1920.00," Chanel A92108 Red Knit Shoulder Bag ",Chanel,Handbags,Handbags,138348-137902-ISB-SH,1
138032,660.00," Burberry Medium Alchester Brown & Tan Horseferry Check Canvas Satchel ",Burberry,Handbags,Handbags,130663-138032-NTM-JK,1
138063,540.00,"Gucci Hysteria Purple Suede Hobo",Gucci,Handbags,Handbags,138456-138063-NBM-SH,1
138105,1080.00,"Fendi 8BL114 Chameleon Tan Leather Satchel",Fendi,Handbags,Handbags,138459-138105-MSA-SH,1
138196,240.00," Tods Beige Python Shoulder Bag ",Tods,Handbags,Handbags,138505-138196-TM-SH,1
138197,240.00," Tods Black Alligator & Fur Satchel ",Tods,Handbags,Handbags,138505-138197-PSB-MZ,1
138219,780.00," Chanel White Quilted Leather Satchel ",Chanel,Handbags,Handbags,138518-138219-ENM-SH,1
138245,3840.00," Hermes Medor Orange Leather Clutch ",Hermes,Handbags,Handbags,138535-138245-PMIS-SH,1
138282,228.00," Tods Yellow Suede Shoulder Bag ",Tods,Handbags,Handbags,138564-138282-CN-SH,1
138284,240.00," Dolce & Gabbana Brown Suede Shoulder Bag","Dolce & Gabbana",Handbags,Handbags,138564-138284-PSB-JK,1
138286,240.00," Gucci Web Boston Bronze GG Coated Canvas Satchel ",Gucci,Handbags,Handbags,NULL,1
138398,216.00,"Dolce & Gabbana Bag Vlada Grey Leather Tote","Dolce & Gabbana",Handbags,Handbags,138642-138398-CS-SH,1
138436,1200.00," Proenza Schouler Hex Black Leather Shoulder Bag ","Proenza Schouler",Handbags,Handbags,138665-138436-MSB-MZ,1
138557,720.00," Chanel East West Chocolate Bar Brown Quilted Lambskin Leather Shoulder Bag ",Chanel,Handbags,Handbags,138742-138557-NSB-SH,1
138559,840.00," Chanel Black Quilted Lambskin Leather Shoulder Bag ",Chanel,Handbags,Handbags,138742-138559-NMS-SH,1
138560,2160.00," Chanel Boy Brick Burgundy Quilted Leather Shoulder Bag ",Chanel,Handbags,Handbags,138742-138560-ISB-SH,1
138768,600.00," Mulberry Cecily Tan Leather Shoulder Bag ",Mulberry,Handbags,Handbags,138802-138768-NMS-SH,1
138580,288.00," Burberry Alverton Black Leather Hobo ",Burberry,Handbags,Handbags,138752-138580-PNS-SH,1
138638,660.00,"Prada IBG439 Mini Canapa Blue Canvas 2-Way Tote",Prada,Handbags,Handbags,138789-138638-ESP-SH,1
138641,2400.00," Chanel Tan Quilted Lambskin Leather Crossbody Bag ",Chanel,Handbags,Handbags,138789-138641-PBNU-SH,1
138642,1680.00,"Chanel Grand Shopper Black Quilted Patent Leather Tote",Chanel,Handbags,Handbags,138789-138642-TUA-SH,1
138645,360.00,"Gucci Abbey GG Canvas & Cream Leather Shoulder Bag",Gucci,Handbags,Handbags,138789-138645-PCS-SH,1
138646,1080.00,"Bottega Veneta Purple Intrecciato Leather Tote","Bottega Veneta",Handbags,Handbags,138789-138646-UAI-SH,1
138648,900.00,"Gucci Bamboo GG Canvas & Gold Leather Shoulder Bag",Gucci,Handbags,Handbags,138789-138648-UPN-SH,1
138651,480.00,"Louis Vuitton M41526 Speedy 30 Monogram Satchel","Louis Vuitton",Handbags,Handbags,138789-138651-NPN-SH,1
138652,900.00,"Bottega Veneta Silver Intrecciato Leather Hobo","Bottega Veneta",Handbags,Handbags,138789-138652-UPN-SH,1
138654,300.00," Tory Burch Robinson Middy Red Leather Satchel ","Tory Burch",Handbags,Handbags,138789-138654-PUM-KA,1
138655,1260.00,"Celine Trapeze Tr-Colored Leather Satchel",Celine,Handbags,Handbags,138789-138655-ANE-SH,1
138656,420.00,"Burberry Nova Check Canvas & Black Leather 2-Way Satchel",Burberry,Handbags,Handbags,138789-138656-PCS-JK,1
